Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1B,Tommy Joseph (11236626),Tommy Joseph,11236626,1B,3000,TEX@LAA 09/10/2018 10:07PM ET,TEX,0
OF,Delino DeShields (11236633),Delino DeShields,11236633,OF,3000,TEX@LAA 09/10/2018 10:07PM ET,TEX,6.17
OF,Ryan Rua (11236634),Ryan Rua,11236634,OF,3000,TEX@LAA 09/10/2018 10:07PM ET,TEX,3.64
3B/SS,Ehire Adrianza (11236624),Ehire Adrianza,11236624,3B/SS,3000,NYY@MIN 09/10/2018 08:10PM ET,MIN,4.86
OF,Zack Granite (11236639),Zack Granite,11236639,OF,3000,NYY@MIN 09/10/2018 08:10PM ET,MIN,0
3B,Martin Prado (11236610),Martin Prado,11236610,3B,3000,Postponed,MIA,4.93
3B/SS,Miguel Rojas (11236621),Miguel Rojas,11236621,3B/SS,3000,Postponed,MIA,4.99
C,Tomas Nido (11236637),Tomas Nido,11236637,C,3000,Postponed,NYM,2.63
1B/C,Stephen Vogt (11236615),Stephen Vogt,11236615,C/1B,2900,MIL@CHC 09/10/2018 08:05PM ET,MIL,0
SS,Mauricio Dubon (11236661),Mauricio Dubon,11236661,SS,2900,MIL@CHC 09/10/2018 08:05PM ET,MIL,0
C,Michael Perez (11236653),Michael Perez,11236653,C,2900,CLE@TB 09/10/2018 07:10PM ET,TB,5.25
1B/OF,Jake Bauers (11236659),Jake Bauers,11236659,1B/OF,2900,CLE@TB 09/10/2018 07:10PM ET,TB,6.80
OF,Adolis Garcia (11236642),Adolis Garcia,11236642,OF,2900,PIT@STL 09/10/2018 08:15PM ET,STL,0.46
SS,Jordy Mercer (11236647),Jordy Mercer,11236647,SS,2900,PIT@STL 09/10/2018 08:15PM ET,PIT,5.74
C,Jacob Stallings (11236648),Jacob Stallings,11236648,C,2900,PIT@STL 09/10/2018 08:15PM ET,PIT,2.25
C,Carson Kelly (11236657),Carson Kelly,11236657,C,2900,PIT@STL 09/10/2018 08:15PM ET,STL,1.5
3B,Ke'Bryan Hayes (11236663),Ke'Bryan Hayes,11236663,3B,2900,PIT@STL 09/10/2018 08:15PM ET,PIT,0
SS,Alcides Escobar (11236644),Alcides Escobar,11236644,SS,2900,CWS@KC 09/10/2018 08:15PM ET,KC,4.84
2B/OF,Rosell Herrera (11236649),Rosell Herrera,11236649,2B/OF,2900,CWS@KC 09/10/2018 08:15PM ET,KC,4.44
3B,Austin Riley (11236664),Austin Riley,11236664,3B,2900,ATL@SF 09/10/2018 10:15PM ET,ATL,0
1B/3B,Luis Valbuena (11236611),Luis Valbuena,11236611,1B/3B,2900,TEX@LAA 09/10/2018 10:07PM ET,LAA,4.24
C,Jose Briceno (11236651),Jose Briceno,11236651,C,2900,TEX@LAA 09/10/2018 10:07PM ET,LAA,4.26
C,Brett Nicholas (11236652),Brett Nicholas,11236652,C,2900,TEX@LAA 09/10/2018 10:07PM ET,TEX,0
2B,Logan Forsythe (11236646),Logan Forsythe,11236646,2B,2900,NYY@MIN 09/10/2018 08:10PM ET,MIN,4.47
OF,Estevan Florial (11236662),Estevan Florial,11236662,OF,2900,NYY@MIN 09/10/2018 08:10PM ET,NYY,0
3B,David Wright (11236643),David Wright,11236643,3B,2900,Postponed,NYM,0
OF,Austin Jackson (11236645),Austin Jackson,11236645,OF,2900,Postponed,NYM,4.59
2B,Christopher Bostick (11236655),Christopher Bostick,11236655,2B,2900,Postponed,MIA,2
SS,Gavin Cecchini (11236656),Gavin Cecchini,11236656,SS,2900,Postponed,NYM,0
OF,Magneuris Sierra (11236658),Magneuris Sierra,11236658,OF,2900,Postponed,MIA,2.39
3B,Mitch Walding (11236654),Mitch Walding,11236654,3B,2900,WAS@PHI 09/10/2018 07:05PM ET,PHI,0.4
2B/SS,Nate Orf (11236683),Nate Orf,11236683,2B/SS,2800,MIL@CHC 09/10/2018 08:05PM ET,MIL,2.4
2B/3B,Tommy La Stella (11236687),Tommy La Stella,11236687,2B/3B,2800,MIL@CHC 09/10/2018 08:05PM ET,CHC,2.34
OF,Mark Zagunis (11236704),Mark Zagunis,11236704,OF,2800,MIL@CHC 09/10/2018 08:05PM ET,CHC,2.4
SS,Isan Diaz (11236706),Isan Diaz,11236706,SS,2800,MIL@CHC 09/10/2018 08:05PM ET,MIL,0
OF,Brandon Barnes (11236668),Brandon Barnes,11236668,OF,2800,CLE@TB 09/10/2018 07:10PM ET,CLE,3.8
C,Francisco Pena (11236670),Francisco Pena,11236670,C,2800,PIT@STL 09/10/2018 08:15PM ET,STL,2.71
OF,Rey Fuentes (11236672),Rey Fuentes,11236672,OF,2800,ARI@COL 09/10/2018 08:40PM ET,ARI,0
C,John Ryan Murphy (11236673),John Ryan Murphy,11236673,C,2800,ARI@COL 09/10/2018 08:40PM ET,ARI,3.86
OF,Jeremy Hazelbaker (11236674),Jeremy Hazelbaker,11236674,OF,2800,ARI@COL 09/10/2018 08:40PM ET,ARI,0
1B/2B,Pat Valaika (11236701),Pat Valaika,11236701,1B/2B,2800,ARI@COL 09/10/2018 08:40PM ET,COL,1.88
C,Cam Gallagher (11236686),Cam Gallagher,11236686,C,2800,CWS@KC 09/10/2018 08:15PM ET,KC,3.64
OF,Gregor Blanco (11236665),Gregor Blanco,11236665,OF,2800,ATL@SF 09/10/2018 10:15PM ET,SF,4.39
OF,Danny Santana (11236678),Danny Santana,11236678,OF,2800,ATL@SF 09/10/2018 10:15PM ET,ATL,3.07
OF,Adam Duvall (11236681),Adam Duvall,11236681,OF,2800,ATL@SF 09/10/2018 10:15PM ET,ATL,5.04
2B,Joe Panik (11236682),Joe Panik,11236682,2B,2800,ATL@SF 09/10/2018 10:15PM ET,SF,5.29
2B/SS,Kelby Tomlinson (11236689),Kelby Tomlinson,11236689,2B/SS,2800,ATL@SF 09/10/2018 10:15PM ET,SF,2.94
OF,Eric Young Jr. (11236667),Eric Young Jr.,11236667,OF,2800,TEX@LAA 09/10/2018 10:07PM ET,LAA,5.03
OF,Brett Eibner (11236671),Brett Eibner,11236671,OF,2800,TEX@LAA 09/10/2018 10:07PM ET,TEX,0
C,Carlos Perez (11236675),Carlos Perez,11236675,C,2800,TEX@LAA 09/10/2018 10:07PM ET,TEX,2.31
OF,Carlos Tocci (11236700),Carlos Tocci,11236700,OF,2800,TEX@LAA 09/10/2018 10:07PM ET,TEX,2.08
1B,Jose Fernandez (11236703),Jose Fernandez,11236703,1B,2800,TEX@LAA 09/10/2018 10:07PM ET,LAA,4.43
SS,Erick Aybar (11236666),Erick Aybar,11236666,SS,2800,NYY@MIN 09/10/2018 08:10PM ET,MIN,0
2B/SS,Ronald Torreyes (11236679),Ronald Torreyes,11236679,2B/SS,2800,NYY@MIN 09/10/2018 08:10PM ET,NYY,3.97
OF,Johnny Field (11236697),Johnny Field,11236697,OF,2800,NYY@MIN 09/10/2018 08:10PM ET,MIN,3.88
3B/SS,Phillip Evans (11236692),Phillip Evans,11236692,3B/SS,2800,Postponed,NYM,1.47
2B/3B,T.J. Rivera (11236694),T.J. Rivera,11236694,2B/3B,2800,Postponed,NYM,0
OF,Monte Harrison (11236705),Monte Harrison,11236705,OF,2800,Postponed,MIA,0
SS,Pedro Florimon (11236669),Pedro Florimon,11236669,SS,2800,WAS@PHI 09/10/2018 07:05PM ET,PHI,3.18
2B/3B,Adrian Sanchez (11236676),Adrian Sanchez,11236676,2B/3B,2800,WAS@PHI 09/10/2018 07:05PM ET,WAS,2.71
C,Raudy Read (11236685),Raudy Read,11236685,C,2800,WAS@PHI 09/10/2018 07:05PM ET,WAS,0
C,Pedro Severino (11236691),Pedro Severino,11236691,C,2800,WAS@PHI 09/10/2018 07:05PM ET,WAS,3.51
C,Spencer Kieboom (11236696),Spencer Kieboom,11236696,C,2800,WAS@PHI 09/10/2018 07:05PM ET,WAS,3
2B/3B,Jesmuel Valentin (11236698),Jesmuel Valentin,11236698,2B/3B,2800,WAS@PHI 09/10/2018 07:05PM ET,PHI,2.39
C,Bobby Wilson (11236708),Bobby Wilson,11236708,C,2700,MIL@CHC 09/10/2018 08:05PM ET,CHC,3.87
SS,Orlando Arcia (11236730),Orlando Arcia,11236730,SS,2700,MIL@CHC 09/10/2018 08:05PM ET,MIL,3.76
3B,Lucas Erceg (11236739),Lucas Erceg,11236739,3B,2700,MIL@CHC 09/10/2018 08:05PM ET,MIL,0
C,Roberto Perez (11236714),Roberto Perez,11236714,C,2700,CLE@TB 09/10/2018 07:10PM ET,CLE,3.8
OF,Brandon Guyer (11236715),Brandon Guyer,11236715,OF,2700,CLE@TB 09/10/2018 07:10PM ET,CLE,3.38
2B,Micah Johnson (11236732),Micah Johnson,11236732,2B,2700,CLE@TB 09/10/2018 07:10PM ET,TB,0
2B/3B,Christian Arroyo (11236734),Christian Arroyo,11236734,2B/3B,2700,CLE@TB 09/10/2018 07:10PM ET,TB,4.6
2B/SS,Greg Garcia (11236725),Greg Garcia,11236725,2B/SS,2700,PIT@STL 09/10/2018 08:15PM ET,STL,2.55
C,Drew Butera (11236712),Drew Butera,11236712,C,2700,ARI@COL 09/10/2018 08:40PM ET,COL,3.93
1B/OF,Stephen Cardullo (11236721),Stephen Cardullo,11236721,1B/OF,2700,ARI@COL 09/10/2018 08:40PM ET,COL,0
OF,Mike Tauchman (11236736),Mike Tauchman,11236736,OF,2700,ARI@COL 09/10/2018 08:40PM ET,COL,1.62
OF,Willy Garcia (11236727),Willy Garcia,11236727,OF,2700,CWS@KC 09/10/2018 08:15PM ET,CWS,0
OF,Bubba Starling (11236731),Bubba Starling,11236731,OF,2700,CWS@KC 09/10/2018 08:15PM ET,KC,0
OF,Adam Engel (11236733),Adam Engel,11236733,OF,2700,CWS@KC 09/10/2018 08:15PM ET,CWS,4.77
C,Zack Collins (11236737),Zack Collins,11236737,C,2700,CWS@KC 09/10/2018 08:15PM ET,CWS,0
C,Rene Rivera (11236707),Rene Rivera,11236707,C,2700,ATL@SF 09/10/2018 10:15PM ET,ATL,4.64
OF,Jaff Decker (11236716),Jaff Decker,11236716,OF,2700,ATL@SF 09/10/2018 10:15PM ET,ATL,0
C,Rob Brantly (11236724),Rob Brantly,11236724,C,2700,ATL@SF 09/10/2018 10:15PM ET,ATL,0
C,Chris Gimenez (11236711),Chris Gimenez,11236711,C,2700,NYY@MIN 09/10/2018 08:10PM ET,MIN,2.81
OF,Shane Robinson (11236713),Shane Robinson,11236713,OF,2700,NYY@MIN 09/10/2018 08:10PM ET,NYY,2.52
3B/SS,Gio Urshela (11236719),Gio Urshela,11236719,3B/SS,2700,NYY@MIN 09/10/2018 08:10PM ET,NYY,3.42
SS,Thairo Estrada (11236738),Thairo Estrada,11236738,SS,2700,NYY@MIN 09/10/2018 08:10PM ET,NYY,0
2B,Johnny Giavotella (11236717),Johnny Giavotella,11236717,2B,2700,Postponed,MIA,0
1B,Tomas Telis (11236718),Tomas Telis,11236718,1B,2700,Postponed,MIA,1.30
C,Bryan Holaday (11236723),Bryan Holaday,11236723,C,2700,Postponed,MIA,2.91
3B/SS,Yadiel Rivera (11236728),Yadiel Rivera,11236728,3B/SS,2700,Postponed,MIA,1.70
1B/OF,Efren Navarro (11236746),Efren Navarro,11236746,1B/OF,2600,MIL@CHC 09/10/2018 08:05PM ET,CHC,0.75
2B,Jemile Weeks (11236749),Jemile Weeks,11236749,2B,2600,MIL@CHC 09/10/2018 08:05PM ET,CHC,0
C,Jeff Mathis (11236740),Jeff Mathis,11236740,C,2600,ARI@COL 09/10/2018 08:40PM ET,ARI,3.85
C,Chris Stewart (11236741),Chris Stewart,11236741,C,2600,ARI@COL 09/10/2018 08:40PM ET,ARI,4.6
3B,Deven Marrero (11236752),Deven Marrero,11236752,3B,2600,ARI@COL 09/10/2018 08:40PM ET,ARI,2.22
OF,Paulo Orlando (11236743),Paulo Orlando,11236743,OF,2600,CWS@KC 09/10/2018 08:15PM ET,KC,3.16
OF,Abraham Almonte (11236745),Abraham Almonte,11236745,OF,2600,CWS@KC 09/10/2018 08:15PM ET,KC,3.86
3B/OF,Cody Asche (11236755),Cody Asche,11236755,3B/OF,2600,CWS@KC 09/10/2018 08:15PM ET,KC,0
1B/3B,Cheslor Cuthbert (11236757),Cheslor Cuthbert,11236757,1B/3B,2600,CWS@KC 09/10/2018 08:15PM ET,KC,4.9
OF,Charlie Tilson (11236760),Charlie Tilson,11236760,OF,2600,CWS@KC 09/10/2018 08:15PM ET,CWS,3.88
OF,Tyler Collins (11236761),Tyler Collins,11236761,OF,2600,CWS@KC 09/10/2018 08:15PM ET,KC,0
3B,Ryan Flaherty (11236750),Ryan Flaherty,11236750,3B,2600,ATL@SF 09/10/2018 10:15PM ET,ATL,3.17
OF,Jarrett Parker (11236754),Jarrett Parker,11236754,OF,2600,ATL@SF 09/10/2018 10:15PM ET,SF,0
SS,Tyler Smith (11236762),Tyler Smith,11236762,SS,2600,ATL@SF 09/10/2018 10:15PM ET,ATL,0
2B/SS,Gregorio Petit (11236709),Gregorio Petit,11236709,2B/SS,2600,NYY@MIN 09/10/2018 08:10PM ET,MIN,3.77
C,Jason Castro (11236748),Jason Castro,11236748,C,2600,NYY@MIN 09/10/2018 08:10PM ET,MIN,3.90
1B,Brock Stassi (11236753),Brock Stassi,11236753,1B,2600,NYY@MIN 09/10/2018 08:10PM ET,MIN,0
2B,Taylor Featherston (11236759),Taylor Featherston,11236759,2B,2600,NYY@MIN 09/10/2018 08:10PM ET,MIN,0
C,Jose Lobaton (11236742),Jose Lobaton,11236742,C,2600,Postponed,NYM,2.95
C,Travis d'Arnaud (11236744),Travis d'Arnaud,11236744,C,2600,Postponed,NYM,6.5
OF,Ty Kelly (11236751),Ty Kelly,11236751,OF,2600,Postponed,NYM,0.78
OF,Braxton Lee (11236763),Braxton Lee,11236763,OF,2600,Postponed,MIA,1.88
OF/SS,Mike Freeman (11236771),Mike Freeman,11236771,SS/OF,2500,MIL@CHC 09/10/2018 08:05PM ET,CHC,0
OF,Jacob Hannemann (11236777),Jacob Hannemann,11236777,OF,2500,MIL@CHC 09/10/2018 08:05PM ET,CHC,0
C,Jett Bandy (11236779),Jett Bandy,11236779,C,2500,MIL@CHC 09/10/2018 08:05PM ET,MIL,3.04
C,Adam Moore (11236767),Adam Moore,11236767,C,2500,CLE@TB 09/10/2018 07:10PM ET,TB,2.5
2B/OF,Sean Rodriguez (11236764),Sean Rodriguez,11236764,2B/OF,2500,PIT@STL 09/10/2018 08:15PM ET,PIT,3.88
C,Anthony Recker (11236766),Anthony Recker,11236766,C,2500,ARI@COL 09/10/2018 08:40PM ET,ARI,0
2B,Daniel Castro (11236778),Daniel Castro,11236778,2B,2500,ARI@COL 09/10/2018 08:40PM ET,COL,2.83
3B,Colton Welker (11236781),Colton Welker,11236781,3B,2500,ARI@COL 09/10/2018 08:40PM ET,COL,0
1B,Matt Skole (11236773),Matt Skole,11236773,1B,2500,CWS@KC 09/10/2018 08:15PM ET,CWS,6.5
2B/3B,Ramon Torres (11236774),Ramon Torres,11236774,2B/3B,2500,CWS@KC 09/10/2018 08:15PM ET,KC,3.22
OF,Jacob May (11236776),Jacob May,11236776,OF,2500,CWS@KC 09/10/2018 08:15PM ET,CWS,0
OF,Rymer Liriano (11236770),Rymer Liriano,11236770,OF,2500,TEX@LAA 09/10/2018 10:07PM ET,LAA,0
OF,Jahmai Jones (11236780),Jahmai Jones,11236780,OF,2500,TEX@LAA 09/10/2018 10:07PM ET,LAA,0
OF,JB Shuck (11236769),JB Shuck,11236769,OF,2500,Postponed,MIA,2.09
OF,Danny Ortiz (11236768),Danny Ortiz,11236768,OF,2500,WAS@PHI 09/10/2018 07:05PM ET,PHI,0
2B,Nick Franklin (11236790),Nick Franklin,11236790,2B,2400,MIL@CHC 09/10/2018 08:05PM ET,MIL,0
1B/C,Taylor Davis (11236794),Taylor Davis,11236794,C/1B,2400,MIL@CHC 09/10/2018 08:05PM ET,CHC,2.33
2B,Keston Hiura (11236801),Keston Hiura,11236801,2B,2400,MIL@CHC 09/10/2018 08:05PM ET,MIL,0
3B,Brandon Snyder (11236785),Brandon Snyder,11236785,3B,2400,CLE@TB 09/10/2018 07:10PM ET,TB,2.5
C,Jesus Sucre (11236789),Jesus Sucre,11236789,C,2400,CLE@TB 09/10/2018 07:10PM ET,TB,2.67
OF,Seuly Matias (11236799),Seuly Matias,11236799,OF,2400,CWS@KC 09/10/2018 08:15PM ET,KC,0
OF,Luis Robert (11236800),Luis Robert,11236800,OF,2400,CWS@KC 09/10/2018 08:15PM ET,CWS,0
1B/OF,Michael Morse (11236782),Michael Morse,11236782,1B/OF,2400,ATL@SF 09/10/2018 10:15PM ET,SF,0
OF,Peter Bourjos (11236786),Peter Bourjos,11236786,OF,2400,ATL@SF 09/10/2018 10:15PM ET,SF,1.81
C,Hector Sanchez (11236791),Hector Sanchez,11236791,C,2400,ATL@SF 09/10/2018 10:15PM ET,SF,0
2B/3B,Josh Rutledge (11236792),Josh Rutledge,11236792,2B/3B,2400,ATL@SF 09/10/2018 10:15PM ET,SF,0
SS,Orlando Calixte (11236797),Orlando Calixte,11236797,SS,2400,ATL@SF 09/10/2018 10:15PM ET,SF,0
OF,Chris Young (11236784),Chris Young,11236784,OF,2400,TEX@LAA 09/10/2018 10:07PM ET,LAA,3.64
2B/SS,Darwin Barney (11236787),Darwin Barney,11236787,2B/SS,2400,TEX@LAA 09/10/2018 10:07PM ET,TEX,0
SS,Nolan Fontana (11236796),Nolan Fontana,11236796,SS,2400,TEX@LAA 09/10/2018 10:07PM ET,LAA,2
C,Jose Trevino (11236798),Jose Trevino,11236798,C,2400,TEX@LAA 09/10/2018 10:07PM ET,TEX,4
2B/SS,Eric Sogard (11236806),Eric Sogard,11236806,2B/SS,2300,MIL@CHC 09/10/2018 08:05PM ET,MIL,1.93
2B/OF,Michael Martinez (11236803),Michael Martinez,11236803,2B/OF,2300,CLE@TB 09/10/2018 07:10PM ET,CLE,0
OF,Rob Refsnyder (11236819),Rob Refsnyder,11236819,OF,2300,CLE@TB 09/10/2018 07:10PM ET,TB,3.2
OF,Jesus Sanchez (11236824),Jesus Sanchez,11236824,OF,2300,CLE@TB 09/10/2018 07:10PM ET,TB,0
3B,Nolan Jones (11236826),Nolan Jones,11236826,3B,2300,CLE@TB 09/10/2018 07:10PM ET,CLE,0
1B/C,Ryan Lavarnway (11236811),Ryan Lavarnway,11236811,C/1B,2300,PIT@STL 09/10/2018 08:15PM ET,PIT,0
C,Steven Baron (11236813),Steven Baron,11236813,C,2300,PIT@STL 09/10/2018 08:15PM ET,STL,1.5
SS,Alex Mejia (11236822),Alex Mejia,11236822,SS,2300,PIT@STL 09/10/2018 08:15PM ET,STL,0
OF,Marcus Wilson (11236823),Marcus Wilson,11236823,OF,2300,ARI@COL 09/10/2018 08:40PM ET,ARI,0
OF,Trayce Thompson (11236814),Trayce Thompson,11236814,OF,2300,CWS@KC 09/10/2018 08:15PM ET,CWS,2.92
C,Alfredo Gonzalez (11236815),Alfredo Gonzalez,11236815,C,2300,CWS@KC 09/10/2018 08:15PM ET,CWS,1.67
2B/SS,Christian Colon (11236808),Christian Colon,11236808,2B/SS,2300,ATL@SF 09/10/2018 10:15PM ET,ATL,0
OF,Ezequiel Carrera (11236810),Ezequiel Carrera,11236810,OF,2300,ATL@SF 09/10/2018 10:15PM ET,ATL,0
3B,Phil Gosselin (11236818),Phil Gosselin,11236818,3B,2300,ATL@SF 09/10/2018 10:15PM ET,ATL,1.9
3B,Wander Franco (11236821),Wander Franco,11236821,3B,2300,ATL@SF 09/10/2018 10:15PM ET,SF,0
OF,Brandon Marsh (11236827),Brandon Marsh,11236827,OF,2300,TEX@LAA 09/10/2018 10:07PM ET,LAA,0
OF,Juan Lagares (11236805),Juan Lagares,11236805,OF,2300,Postponed,NYM,4
2B/SS,Cristhian Adames (11236816),Cristhian Adames,11236816,2B/SS,2300,Postponed,MIA,0
OF,Kevin Kaczmarski (11236825),Kevin Kaczmarski,11236825,OF,2300,Postponed,NYM,0.5
OF,Alejandro De Aza (11236802),Alejandro De Aza,11236802,OF,2300,WAS@PHI 09/10/2018 07:05PM ET,WAS,0
OF,Rafael Bautista (11236820),Rafael Bautista,11236820,OF,2300,WAS@PHI 09/10/2018 07:05PM ET,WAS,0.22
SS,Aramis Ademan (11236843),Aramis Ademan,11236843,SS,2200,MIL@CHC 09/10/2018 08:05PM ET,CHC,0
1B,Mike Napoli (11236828),Mike Napoli,11236828,1B,2200,CLE@TB 09/10/2018 07:10PM ET,CLE,0
2B/3B,Adam Rosales (11236829),Adam Rosales,11236829,2B/3B,2200,CLE@TB 09/10/2018 07:10PM ET,CLE,0
1B,Brendan McKay (11236840),Brendan McKay,11236840,1B,2200,CLE@TB 09/10/2018 07:10PM ET,TB,0
OF,Garrett Whitley (11236841),Garrett Whitley,11236841,OF,2200,CLE@TB 09/10/2018 07:10PM ET,TB,0
OF,Daniel Nava (11236837),Daniel Nava,11236837,OF,2200,PIT@STL 09/10/2018 08:15PM ET,PIT,0
1B,Pavin Smith (11236839),Pavin Smith,11236839,1B,2200,ARI@COL 09/10/2018 08:40PM ET,ARI,0
C,Daulton Varsho (11236848),Daulton Varsho,11236848,C,2200,ARI@COL 09/10/2018 08:40PM ET,ARI,0
OF,Khalil Lee (11236844),Khalil Lee,11236844,OF,2200,CWS@KC 09/10/2018 08:15PM ET,KC,0
1B,Nick Pratto (11236847),Nick Pratto,11236847,1B,2200,CWS@KC 09/10/2018 08:15PM ET,KC,0
SS,Kevin Maitan (11236845),Kevin Maitan,11236845,SS,2200,TEX@LAA 09/10/2018 10:07PM ET,LAA,0
OF,Jo Adell (11236846),Jo Adell,11236846,OF,2200,TEX@LAA 09/10/2018 10:07PM ET,LAA,0
1B/OF,Scott Van Slyke (11236831),Scott Van Slyke,11236831,1B/OF,2200,Postponed,MIA,0
2B/SS,Grant Green (11236833),Grant Green,11236833,2B/SS,2200,Postponed,MIA,0
SS,Andres Gimenez (11236842),Andres Gimenez,11236842,SS,2200,Postponed,NYM,0
3B,Will Middlebrooks (11236835),Will Middlebrooks,11236835,3B,2200,WAS@PHI 09/10/2018 07:05PM ET,PHI,0
OF,Moises Sierra (11236836),Moises Sierra,11236836,OF,2200,WAS@PHI 09/10/2018 07:05PM ET,WAS,2.22
2B,Ryan Goins (11236838),Ryan Goins,11236838,2B,2200,WAS@PHI 09/10/2018 07:05PM ET,PHI,3.39
SS,Delvin Perez (11236868),Delvin Perez,11236868,SS,2100,PIT@STL 09/10/2018 08:15PM ET,STL,0
OF,Daniel Robertson (11236859),Daniel Robertson,11236859,OF,2100,ARI@COL 09/10/2018 08:40PM ET,ARI,0
2B,Ildemaro Vargas (11236860),Ildemaro Vargas,11236860,2B,2100,ARI@COL 09/10/2018 08:40PM ET,ARI,0
1B/OF,Patrick Kivlehan (11236861),Patrick Kivlehan,11236861,1B/OF,2100,ARI@COL 09/10/2018 08:40PM ET,ARI,2
OF,Blake Rutherford (11236867),Blake Rutherford,11236867,OF,2100,CWS@KC 09/10/2018 08:15PM ET,CWS,0
2B/SS,Andres Blanco (11236851),Andres Blanco,11236851,2B/SS,2100,ATL@SF 09/10/2018 10:15PM ET,SF,0
1B,Chris Carter (11236854),Chris Carter,11236854,1B,2100,TEX@LAA 09/10/2018 10:07PM ET,LAA,0
C,Juan Centeno (11236857),Juan Centeno,11236857,C,2100,TEX@LAA 09/10/2018 10:07PM ET,TEX,4.1
OF,Chris Heisey (11236855),Chris Heisey,11236855,OF,2100,NYY@MIN 09/10/2018 08:10PM ET,MIN,0
C,Juan Graterol (11236858),Juan Graterol,11236858,C,2100,NYY@MIN 09/10/2018 08:10PM ET,MIN,3
SS,Wander Javier (11236864),Wander Javier,11236864,SS,2100,NYY@MIN 09/10/2018 08:10PM ET,MIN,0
OF,Alex Kirilloff (11236866),Alex Kirilloff,11236866,OF,2100,NYY@MIN 09/10/2018 08:10PM ET,MIN,0
SS,Royce Lewis (11236870),Royce Lewis,11236870,SS,2100,NYY@MIN 09/10/2018 08:10PM ET,MIN,0
OF,Ryan Raburn (11236849),Ryan Raburn,11236849,OF,2100,WAS@PHI 09/10/2018 07:05PM ET,WAS,0
C,Miguel Montero (11236850),Miguel Montero,11236850,C,2100,WAS@PHI 09/10/2018 07:05PM ET,WAS,1
2B,Howie Kendrick (11236853),Howie Kendrick,11236853,2B,2100,WAS@PHI 09/10/2018 07:05PM ET,WAS,6.78
C,Jhonatan Solano (11236856),Jhonatan Solano,11236856,C,2100,WAS@PHI 09/10/2018 07:05PM ET,WAS,0
OF,Adam Haseley (11236863),Adam Haseley,11236863,OF,2100,WAS@PHI 09/10/2018 07:05PM ET,PHI,0
OF,Mickey Moniak (11236865),Mickey Moniak,11236865,OF,2100,WAS@PHI 09/10/2018 07:05PM ET,PHI,0
SS,Carter Kieboom (11236869),Carter Kieboom,11236869,SS,2100,WAS@PHI 09/10/2018 07:05PM ET,WAS,0
OF,Terrance Gore (11236873),Terrance Gore,11236873,OF,2000,MIL@CHC 09/10/2018 08:05PM ET,CHC,4.5
SS,Andrew Velazquez (11236874),Andrew Velazquez,11236874,SS,2000,CLE@TB 09/10/2018 07:10PM ET,TB,1.75
OF,Heliot Ramos (11236876),Heliot Ramos,11236876,OF,2000,ATL@SF 09/10/2018 10:15PM ET,SF,0
3B/SS,Cliff Pennington (11236871),Cliff Pennington,11236871,3B/SS,2000,TEX@LAA 09/10/2018 10:07PM ET,TEX,1.5
OF,Leody Taveras (11236875),Leody Taveras,11236875,OF,2000,TEX@LAA 09/10/2018 10:07PM ET,TEX,0
OF,Bubba Thompson (11236877),Bubba Thompson,11236877,OF,2000,TEX@LAA 09/10/2018 10:07PM ET,TEX,0
